date,model,portfolio_size,selected_tickers,ticker_scores,portfolio_return
2020-05-31,momentum_heavy,5,"BIMAS.IS, ASELS.IS, TOASO.IS, SAHOL.IS, EREGL.IS","BIMAS.IS:0.9279, ASELS.IS:0.8544, TOASO.IS:0.7721, SAHOL.IS:0.6176, EREGL.IS:0.6103",0.0920596577559738
2020-05-31,momentum_heavy,10,"BIMAS.IS, ASELS.IS, TOASO.IS, SAHOL.IS, EREGL.IS, SISE.IS, TCELL.IS, THYAO.IS, FROTO.IS, YKBNK.IS","BIMAS.IS:0.9279, ASELS.IS:0.8544, TOASO.IS:0.7721, SAHOL.IS:0.6176, EREGL.IS:0.6103, SISE.IS:0.6015, TCELL.IS:0.5956, THYAO.IS:0.5897, FROTO.IS:0.5309, YKBNK.IS:0.5265",0.1011248452554963
2020-05-31,momentum_heavy,15,"BIMAS.IS, ASELS.IS, TOASO.IS, SAHOL.IS, EREGL.IS, SISE.IS, TCELL.IS, THYAO.IS, FROTO.IS, YKBNK.IS, PETKM.IS, PGSUS.IS, KCHOL.IS, ARCLK.IS, TUPRS.IS","BIMAS.IS:0.9279, ASELS.IS:0.8544, TOASO.IS:0.7721, SAHOL.IS:0.6176, EREGL.IS:0.6103, SISE.IS:0.6015, TCELL.IS:0.5956, THYAO.IS:0.5897, FROTO.IS:0.5309, YKBNK.IS:0.5265, PETKM.IS:0.5059, PGSUS.IS:0.4882, KCHOL.IS:0.4618, ARCLK.IS:0.3618, TUPRS.IS:0.2088",0.10321744788105497
2020-05-31,trend_following,3,"BIMAS.IS, ASELS.IS, TOASO.IS","BIMAS.IS:0.8941, ASELS.IS:0.8235, TOASO.IS:0.7706",0.10012574669436036
2020-05-31,trend_following,5,"BIMAS.IS, ASELS.IS, TOASO.IS, EREGL.IS, SISE.IS","BIMAS.IS:0.8941, ASELS.IS:0.8235, TOASO.IS:0.7706, EREGL.IS:0.6706, SISE.IS:0.6676",0.09733409708129712
2020-05-31,trend_following,10,"BIMAS.IS, ASELS.IS, TOASO.IS, EREGL.IS, SISE.IS, TCELL.IS, THYAO.IS, FROTO.IS, SAHOL.IS, YKBNK.IS","BIMAS.IS:0.8941, ASELS.IS:0.8235, TOASO.IS:0.7706, EREGL.IS:0.6706, SISE.IS:0.6676, TCELL.IS:0.6647, THYAO.IS:0.6235, FROTO.IS:0.5794, SAHOL.IS:0.5559, YKBNK.IS:0.4706",0.1011248452554963
2020-05-31,trend_following,15,"BIMAS.IS, ASELS.IS, TOASO.IS, EREGL.IS, SISE.IS, TCELL.IS, THYAO.IS, FROTO.IS, SAHOL.IS, YKBNK.IS, PETKM.IS, KCHOL.IS, PGSUS.IS, ARCLK.IS, TUPRS.IS","BIMAS.IS:0.8941, ASELS.IS:0.8235, TOASO.IS:0.7706, EREGL.IS:0.6706, SISE.IS:0.6676, TCELL.IS:0.6647, THYAO.IS:0.6235, FROTO.IS:0.5794, SAHOL.IS:0.5559, YKBNK.IS:0.4706, PETKM.IS:0.4676, KCHOL.IS:0.4324, PGSUS.IS:0.4294, ARCLK.IS:0.3618, TUPRS.IS:0.2588",0.10321744788105496
2020-05-31,volume_heavy,3,"BIMAS.IS, TOASO.IS, ASELS.IS","BIMAS.IS:0.9206, TOASO.IS:0.7206, ASELS.IS:0.6382",0.10012574669436036
2020-05-31,volume_heavy,5,"BIMAS.IS, TOASO.IS, ASELS.IS, KCHOL.IS, EREGL.IS","BIMAS.IS:0.9206, TOASO.IS:0.7206, ASELS.IS:0.6382, KCHOL.IS:0.6265, EREGL.IS:0.6206",0.09552985327841043
2020-05-31,volume_heavy,10,"BIMAS.IS, TOASO.IS, ASELS.IS, KCHOL.IS, EREGL.IS, TCELL.IS, SAHOL.IS, ARCLK.IS, YKBNK.IS, THYAO.IS","BIMAS.IS:0.9206, TOASO.IS:0.7206, ASELS.IS:0.6382, KCHOL.IS:0.6265, EREGL.IS:0.6206, TCELL.IS:0.5971, SAHOL.IS:0.5441, ARCLK.IS:0.5294, YKBNK.IS:0.4971, THYAO.IS:0.4676",0.10788842487614977
2020-05-31,volume_heavy,15,"BIMAS.IS, TOASO.IS, ASELS.IS, KCHOL.IS, EREGL.IS, TCELL.IS, SAHOL.IS, ARCLK.IS, YKBNK.IS, THYAO.IS, FROTO.IS, PETKM.IS, SISE.IS, AKBNK.IS, TUPRS.IS","BIMAS.IS:0.9206, TOASO.IS:0.7206, ASELS.IS:0.6382, KCHOL.IS:0.6265, EREGL.IS:0.6206, TCELL.IS:0.5971, SAHOL.IS:0.5441, ARCLK.IS:0.5294, YKBNK.IS:0.4971, THYAO.IS:0.4676, FROTO.IS:0.4529, PETKM.IS:0.4471, SISE.IS:0.4441, AKBNK.IS:0.4059, TUPRS.IS:0.3882",0.112268918616665
2020-06-30,low_volatility,3,"SISE.IS, SAHOL.IS, ARCLK.IS","SISE.IS:0.7853, SAHOL.IS:0.7000, ARCLK.IS:0.6941",0.03329653840603527
2020-06-30,low_volatility,5,"SISE.IS, SAHOL.IS, ARCLK.IS, EREGL.IS, PETKM.IS","SISE.IS:0.7853, SAHOL.IS:0.7000, ARCLK.IS:0.6941, EREGL.IS:0.6676, PETKM.IS:0.6647",-0.016404774500150876
2020-06-30,low_volatility,10,"SISE.IS, SAHOL.IS, ARCLK.IS, EREGL.IS, PETKM.IS, TCELL.IS, ASELS.IS, YKBNK.IS, TOASO.IS, BIMAS.IS","SISE.IS:0.7853, SAHOL.IS:0.7000, ARCLK.IS:0.6941, EREGL.IS:0.6676, PETKM.IS:0.6647, TCELL.IS:0.6559, ASELS.IS:0.5647, YKBNK.IS:0.5588, TOASO.IS:0.5441, BIMAS.IS:0.5029",-0.02009117023759941
2020-06-30,low_volatility,15,"SISE.IS, SAHOL.IS, ARCLK.IS, EREGL.IS, PETKM.IS, TCELL.IS, ASELS.IS, YKBNK.IS, TOASO.IS, BIMAS.IS, GARAN.IS, FROTO.IS, AKBNK.IS, KCHOL.IS, THYAO.IS","SISE.IS:0.7853, SAHOL.IS:0.7000, ARCLK.IS:0.6941, EREGL.IS:0.6676, PETKM.IS:0.6647, TCELL.IS:0.6559, ASELS.IS:0.5647, YKBNK.IS:0.5588, TOASO.IS:0.5441, BIMAS.IS:0.5029, GARAN.IS:0.4662, FROTO.IS:0.4647, AKBNK.IS:0.4426, KCHOL.IS:0.4412, THYAO.IS:0.3500",-0.04111242984917592
2020-06-30,mixed_model,3,"PETKM.IS, SISE.IS, TOASO.IS","PETKM.IS:0.7529, SISE.IS:0.7529, TOASO.IS:0.7500",-0.021831305064212783
2020-06-30,mixed_model,5,"PETKM.IS, SISE.IS, TOASO.IS, ARCLK.IS, TCELL.IS","PETKM.IS:0.7529, SISE.IS:0.7529, TOASO.IS:0.7500, ARCLK.IS:0.7412, TCELL.IS:0.7088",-0.002353726230789775
2020-06-30,mixed_model,10,"PETKM.IS, SISE.IS, TOASO.IS, ARCLK.IS, TCELL.IS, FROTO.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, EREGL.IS","PETKM.IS:0.7529, SISE.IS:0.7529, TOASO.IS:0.7500, ARCLK.IS:0.7412, TCELL.IS:0.7088, FROTO.IS:0.6382, BIMAS.IS:0.5971, ASELS.IS:0.5912, SAHOL.IS:0.5676, EREGL.IS:0.4765",0.009053125589810276
2020-06-30,mixed_model,15,"PETKM.IS, SISE.IS, TOASO.IS, ARCLK.IS, TCELL.IS, FROTO.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, EREGL.IS, KCHOL.IS, YKBNK.IS, THYAO.IS, GARAN.IS, AKBNK.IS","PETKM.IS:0.7529, SISE.IS:0.7529, TOASO.IS:0.7500, ARCLK.IS:0.7412, TCELL.IS:0.7088, FROTO.IS:0.6382, BIMAS.IS:0.5971, ASELS.IS:0.5912, SAHOL.IS:0.5676, EREGL.IS:0.4765, KCHOL.IS:0.4647, YKBNK.IS:0.4471, THYAO.IS:0.3588, GARAN.IS:0.3118, AKBNK.IS:0.3059",-0.04111242984917592
2020-06-30,momentum_heavy,3,"TOASO.IS, PETKM.IS, ARCLK.IS","TOASO.IS:0.7971, PETKM.IS:0.7853, ARCLK.IS:0.7471",0.017790710159896195
2020-06-30,momentum_heavy,5,"TOASO.IS, PETKM.IS, ARCLK.IS, SISE.IS, TCELL.IS","TOASO.IS:0.7971, PETKM.IS:0.7853, ARCLK.IS:0.7471, SISE.IS:0.7382, TCELL.IS:0.7029",-0.002353726230789775
2020-06-30,momentum_heavy,10,"TOASO.IS, PETKM.IS, ARCLK.IS, SISE.IS, TCELL.IS, FROTO.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, KCHOL.IS","TOASO.IS:0.7971, PETKM.IS:0.7853, ARCLK.IS:0.7471, SISE.IS:0.7382, TCELL.IS:0.7029, FROTO.IS:0.7029, BIMAS.IS:0.6353, ASELS.IS:0.6088, SAHOL.IS:0.5353, KCHOL.IS:0.4647",0.007126673302875855
2020-06-30,momentum_heavy,15,"TOASO.IS, PETKM.IS, ARCLK.IS, SISE.IS, TCELL.IS, FROTO.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, KCHOL.IS, YKBNK.IS, EREGL.IS, THYAO.IS, PGSUS.IS, GARAN.IS","TOASO.IS:0.7971, PETKM.IS:0.7853, ARCLK.IS:0.7471, SISE.IS:0.7382, TCELL.IS:0.7029, FROTO.IS:0.7029, BIMAS.IS:0.6353, ASELS.IS:0.6088, SAHOL.IS:0.5353, KCHOL.IS:0.4647, YKBNK.IS:0.4324, EREGL.IS:0.4029, THYAO.IS:0.3618, PGSUS.IS:0.3456, GARAN.IS:0.2779",-0.04089670918225718
2020-06-30,trend_following,3,"TOASO.IS, PETKM.IS, SISE.IS","TOASO.IS:0.7529, PETKM.IS:0.7353, SISE.IS:0.7206",-0.021831305064212783
2020-06-30,trend_following,5,"TOASO.IS, PETKM.IS, SISE.IS, ARCLK.IS, FROTO.IS","TOASO.IS:0.7529, PETKM.IS:0.7353, SISE.IS:0.7206, ARCLK.IS:0.7206, FROTO.IS:0.6794",0.05116012065211413
2020-06-30,trend_following,10,"TOASO.IS, PETKM.IS, SISE.IS, ARCLK.IS, FROTO.IS, TCELL.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, KCHOL.IS","TOASO.IS:0.7529, PETKM.IS:0.7353, SISE.IS:0.7206, ARCLK.IS:0.7206, FROTO.IS:0.6794, TCELL.IS:0.6706, BIMAS.IS:0.6235, ASELS.IS:0.6176, SAHOL.IS:0.5588, KCHOL.IS:0.5088",0.007126673302875855
2020-06-30,trend_following,15,"TOASO.IS, PETKM.IS, SISE.IS, ARCLK.IS, FROTO.IS, TCELL.IS, BIMAS.IS, ASELS.IS, SAHOL.IS, KCHOL.IS, YKBNK.IS, EREGL.IS, THYAO.IS, PGSUS.IS, GARAN.IS","TOASO.IS:0.7529, PETKM.IS:0.7353, SISE.IS:0.7206, ARCLK.IS:0.7206, FROTO.IS:0.6794, TCELL.IS:0.6706, BIMAS.IS:0.6235, ASELS.IS:0.6176, SAHOL.IS:0.5588, KCHOL.IS:0.5088, YKBNK.IS:0.4912, EREGL.IS:0.4735, THYAO.IS:0.4500, PGSUS.IS:0.3206, GARAN.IS:0.2412",-0.04089670918225718
2020-06-30,volume_heavy,3,"SISE.IS, ARCLK.IS, TCELL.IS","SISE.IS:0.8029, ARCLK.IS:0.7912, TCELL.IS:0.7794",0.031080472086000364
2020-06-30,volume_heavy,5,"SISE.IS, ARCLK.IS, TCELL.IS, TOASO.IS, PETKM.IS","SISE.IS:0.8029, ARCLK.IS:0.7912, TCELL.IS:0.7794, TOASO.IS:0.7676, PETKM.IS:0.7235",-0.002353726230789775
2020-06-30,volume_heavy,10,"SISE.IS, ARCLK.IS, TCELL.IS, TOASO.IS, PETKM.IS, EREGL.IS, SAHOL.IS, FROTO.IS, ASELS.IS, BIMAS.IS","SISE.IS:0.8029, ARCLK.IS:0.7912, TCELL.IS:0.7794, TOASO.IS:0.7676, PETKM.IS:0.7235, EREGL.IS:0.5618, SAHOL.IS:0.5618, FROTO.IS:0.5412, ASELS.IS:0.5147, BIMAS.IS:0.5088",0.009053125589810276
2020-06-30,volume_heavy,15,"SISE.IS, ARCLK.IS, TCELL.IS, TOASO.IS, PETKM.IS, EREGL.IS, SAHOL.IS, FROTO.IS, ASELS.IS, BIMAS.IS, KCHOL.IS, AKBNK.IS, YKBNK.IS, GARAN.IS, TUPRS.IS","SISE.IS:0.8029, ARCLK.IS:0.7912, TCELL.IS:0.7794, TOASO.IS:0.7676, PETKM.IS:0.7235, EREGL.IS:0.5618, SAHOL.IS:0.5618, FROTO.IS:0.5412, ASELS.IS:0.5147, BIMAS.IS:0.5088, KCHOL.IS:0.4618, AKBNK.IS:0.4029, YKBNK.IS:0.3676, GARAN.IS:0.3382, TUPRS.IS:0.3118",-0.036795741030656755
2020-07-31,low_volatility,3,"ARCLK.IS, ASELS.IS, SAHOL.IS","ARCLK.IS:0.7691, ASELS.IS:0.6750, SAHOL.IS:0.6706",-0.08230709051335039
2020-07-31,low_volatility,5,"ARCLK.IS, ASELS.IS, SAHOL.IS, FROTO.IS, EREGL.IS","ARCLK.IS:0.7691, ASELS.IS:0.6750, SAHOL.IS:0.6706, FROTO.IS:0.6162, EREGL.IS:0.5647",-0.017727968409876622
2020-07-31,low_volatility,10,"ARCLK.IS, ASELS.IS, SAHOL.IS, FROTO.IS, EREGL.IS, TUPRS.IS, SISE.IS, TOASO.IS, PETKM.IS, BIMAS.IS","ARCLK.IS:0.7691, ASELS.IS:0.6750, SAHOL.IS:0.6706, FROTO.IS:0.6162, EREGL.IS:0.5647, TUPRS.IS:0.5588, SISE.IS:0.5544, TOASO.IS:0.5485, PETKM.IS:0.5368, BIMAS.IS:0.5368",-0.02458834505903857
2020-07-31,low_volatility,15,"ARCLK.IS, ASELS.IS, SAHOL.IS, FROTO.IS, EREGL.IS, TUPRS.IS, SISE.IS, TOASO.IS, PETKM.IS, BIMAS.IS, TCELL.IS, AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS","ARCLK.IS:0.7691, ASELS.IS:0.6750, SAHOL.IS:0.6706, FROTO.IS:0.6162, EREGL.IS:0.5647, TUPRS.IS:0.5588, SISE.IS:0.5544, TOASO.IS:0.5485, PETKM.IS:0.5368, BIMAS.IS:0.5368, TCELL.IS:0.5250, AKBNK.IS:0.5118, YKBNK.IS:0.4706, KCHOL.IS:0.4500, GARAN.IS:0.4353",-0.0342419842297653
2020-07-31,mixed_model,3,"ASELS.IS, ARCLK.IS, FROTO.IS","ASELS.IS:0.8412, ARCLK.IS:0.8265, FROTO.IS:0.8059",-0.05543260732019051
2020-07-31,mixed_model,5,"ASELS.IS, ARCLK.IS, FROTO.IS, SISE.IS, BIMAS.IS","ASELS.IS:0.8412, ARCLK.IS:0.8265, FROTO.IS:0.8059, SISE.IS:0.7382, BIMAS.IS:0.7294",-0.03345141371301741
2020-07-31,mixed_model,10,"ASELS.IS, ARCLK.IS, FROTO.IS, SISE.IS, BIMAS.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS","ASELS.IS:0.8412, ARCLK.IS:0.8265, FROTO.IS:0.8059, SISE.IS:0.7382, BIMAS.IS:0.7294, TOASO.IS:0.6471, PETKM.IS:0.6000, TCELL.IS:0.5382, SAHOL.IS:0.5324, EREGL.IS:0.4971",-0.025133204926616755
2020-07-31,mixed_model,15,"ASELS.IS, ARCLK.IS, FROTO.IS, SISE.IS, BIMAS.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS, TUPRS.IS, KCHOL.IS, YKBNK.IS, THYAO.IS, AKBNK.IS","ASELS.IS:0.8412, ARCLK.IS:0.8265, FROTO.IS:0.8059, SISE.IS:0.7382, BIMAS.IS:0.7294, TOASO.IS:0.6471, PETKM.IS:0.6000, TCELL.IS:0.5382, SAHOL.IS:0.5324, EREGL.IS:0.4971, TUPRS.IS:0.4559, KCHOL.IS:0.4206, YKBNK.IS:0.3559, THYAO.IS:0.3529, AKBNK.IS:0.2941",-0.03261901085079817
2020-07-31,momentum_heavy,3,"FROTO.IS, ASELS.IS, ARCLK.IS","FROTO.IS:0.8721, ASELS.IS:0.8721, ARCLK.IS:0.8632",-0.05543260732019051
2020-07-31,momentum_heavy,5,"FROTO.IS, ASELS.IS, ARCLK.IS, BIMAS.IS, SISE.IS","FROTO.IS:0.8721, ASELS.IS:0.8721, ARCLK.IS:0.8632, BIMAS.IS:0.8074, SISE.IS:0.7515",-0.03345141371301741
2020-07-31,momentum_heavy,10,"FROTO.IS, ASELS.IS, ARCLK.IS, BIMAS.IS, SISE.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS","FROTO.IS:0.8721, ASELS.IS:0.8721, ARCLK.IS:0.8632, BIMAS.IS:0.8074, SISE.IS:0.7515, TOASO.IS:0.6868, PETKM.IS:0.6044, TCELL.IS:0.5368, SAHOL.IS:0.5118, EREGL.IS:0.4618",-0.025133204926616755
2020-07-31,momentum_heavy,15,"FROTO.IS, ASELS.IS, ARCLK.IS, BIMAS.IS, SISE.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS, KCHOL.IS, TUPRS.IS, YKBNK.IS, THYAO.IS, AKBNK.IS","FROTO.IS:0.8721, ASELS.IS:0.8721, ARCLK.IS:0.8632, BIMAS.IS:0.8074, SISE.IS:0.7515, TOASO.IS:0.6868, PETKM.IS:0.6044, TCELL.IS:0.5368, SAHOL.IS:0.5118, EREGL.IS:0.4618, KCHOL.IS:0.4382, TUPRS.IS:0.4176, YKBNK.IS:0.3353, THYAO.IS:0.3176, AKBNK.IS:0.2147",-0.03261901085079817
2020-07-31,trend_following,3,"ARCLK.IS, ASELS.IS, FROTO.IS","ARCLK.IS:0.8559, ASELS.IS:0.8559, FROTO.IS:0.8500",-0.05543260732019051
2020-07-31,trend_following,5,"ARCLK.IS, ASELS.IS, FROTO.IS, BIMAS.IS, SISE.IS","ARCLK.IS:0.8559, ASELS.IS:0.8559, FROTO.IS:0.8500, BIMAS.IS:0.8000, SISE.IS:0.7706",-0.03345141371301741
2020-07-31,trend_following,10,"ARCLK.IS, ASELS.IS, FROTO.IS, BIMAS.IS, SISE.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS","ARCLK.IS:0.8559, ASELS.IS:0.8559, FROTO.IS:0.8500, BIMAS.IS:0.8000, SISE.IS:0.7706, TOASO.IS:0.7206, PETKM.IS:0.6088, TCELL.IS:0.5588, SAHOL.IS:0.4618, EREGL.IS:0.4206",-0.025133204926616755
2020-07-31,trend_following,15,"ARCLK.IS, ASELS.IS, FROTO.IS, BIMAS.IS, SISE.IS, TOASO.IS, PETKM.IS, TCELL.IS, SAHOL.IS, EREGL.IS, KCHOL.IS, TUPRS.IS, YKBNK.IS, THYAO.IS, AKBNK.IS","ARCLK.IS:0.8559, ASELS.IS:0.8559, FROTO.IS:0.8500, BIMAS.IS:0.8000, SISE.IS:0.7706, TOASO.IS:0.7206, PETKM.IS:0.6088, TCELL.IS:0.5588, SAHOL.IS:0.4618, EREGL.IS:0.4206, KCHOL.IS:0.4059, TUPRS.IS:0.3853, YKBNK.IS:0.3353, THYAO.IS:0.3265, AKBNK.IS:0.2529",-0.03261901085079817
2020-07-31,volume_heavy,3,"ASELS.IS, SISE.IS, ARCLK.IS","ASELS.IS:0.8588, SISE.IS:0.8235, ARCLK.IS:0.7382",-0.04186732902382199
2020-07-31,volume_heavy,5,"ASELS.IS, SISE.IS, ARCLK.IS, FROTO.IS, PETKM.IS","ASELS.IS:0.8588, SISE.IS:0.8235, ARCLK.IS:0.7382, FROTO.IS:0.7118, PETKM.IS:0.6353",-0.023842684449082927
2020-07-31,volume_heavy,10,"ASELS.IS, SISE.IS, ARCLK.IS, FROTO.IS, PETKM.IS, EREGL.IS, BIMAS.IS, TUPRS.IS, TOASO.IS, TCELL.IS","ASELS.IS:0.8588, SISE.IS:0.8235, ARCLK.IS:0.7382, FROTO.IS:0.7118, PETKM.IS:0.6353, EREGL.IS:0.6059, BIMAS.IS:0.5735, TUPRS.IS:0.5471, TOASO.IS:0.5471, TCELL.IS:0.5353",-0.020943023307481254
2020-07-31,volume_heavy,15,"ASELS.IS, SISE.IS, ARCLK.IS, FROTO.IS, PETKM.IS, EREGL.IS, BIMAS.IS, TUPRS.IS, TOASO.IS, TCELL.IS, SAHOL.IS, THYAO.IS, AKBNK.IS, KCHOL.IS, YKBNK.IS","ASELS.IS:0.8588, SISE.IS:0.8235, ARCLK.IS:0.7382, FROTO.IS:0.7118, PETKM.IS:0.6353, EREGL.IS:0.6059, BIMAS.IS:0.5735, TUPRS.IS:0.5471, TOASO.IS:0.5471, TCELL.IS:0.5353, SAHOL.IS:0.5294, THYAO.IS:0.4265, AKBNK.IS:0.4118, KCHOL.IS:0.3500, YKBNK.IS:0.3500",-0.03261901085079817
2020-08-31,low_volatility,3,"EREGL.IS, FROTO.IS, BIMAS.IS","EREGL.IS:0.8721, FROTO.IS:0.6485, BIMAS.IS:0.6294",0.04525912073542145
2020-08-31,low_volatility,5,"EREGL.IS, FROTO.IS, BIMAS.IS, TCELL.IS, ARCLK.IS","EREGL.IS:0.8721, FROTO.IS:0.6485, BIMAS.IS:0.6294, TCELL.IS:0.6294, ARCLK.IS:0.5838",0.07115978446522364
2020-08-31,low_volatility,10,"EREGL.IS, FROTO.IS, BIMAS.IS, TCELL.IS, ARCLK.IS, SISE.IS, SAHOL.IS, YKBNK.IS, KCHOL.IS, TOASO.IS","EREGL.IS:0.8721, FROTO.IS:0.6485, BIMAS.IS:0.6294, TCELL.IS:0.6294, ARCLK.IS:0.5838, SISE.IS:0.5838, SAHOL.IS:0.5779, YKBNK.IS:0.5544, KCHOL.IS:0.5338, TOASO.IS:0.5088",0.07697501024592356
2020-08-31,low_volatility,15,"EREGL.IS, FROTO.IS, BIMAS.IS, TCELL.IS, ARCLK.IS, SISE.IS, SAHOL.IS, YKBNK.IS, KCHOL.IS, TOASO.IS, AKBNK.IS, PETKM.IS, ASELS.IS, GARAN.IS, THYAO.IS","EREGL.IS:0.8721, FROTO.IS:0.6485, BIMAS.IS:0.6294, TCELL.IS:0.6294, ARCLK.IS:0.5838, SISE.IS:0.5838, SAHOL.IS:0.5779, YKBNK.IS:0.5544, KCHOL.IS:0.5338, TOASO.IS:0.5088, AKBNK.IS:0.4750, PETKM.IS:0.4500, ASELS.IS:0.4353, GARAN.IS:0.4279, THYAO.IS:0.4074",0.07400325654400247
2020-08-31,mixed_model,3,"FROTO.IS, SISE.IS, EREGL.IS","FROTO.IS:0.8147, SISE.IS:0.8118, EREGL.IS:0.7853",0.11451170154025014
2020-08-31,mixed_model,5,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS","FROTO.IS:0.8147, SISE.IS:0.8118, EREGL.IS:0.7853, BIMAS.IS:0.7176, PETKM.IS:0.6588",0.08608141036584502
2020-08-31,mixed_model,10,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS, ARCLK.IS, TCELL.IS, ASELS.IS, TUPRS.IS, KCHOL.IS","FROTO.IS:0.8147, SISE.IS:0.8118, EREGL.IS:0.7853, BIMAS.IS:0.7176, PETKM.IS:0.6588, ARCLK.IS:0.6529, TCELL.IS:0.5765, ASELS.IS:0.5412, TUPRS.IS:0.4676, KCHOL.IS:0.4382",0.08160779343433368
2020-08-31,mixed_model,15,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS, ARCLK.IS, TCELL.IS, ASELS.IS, TUPRS.IS, KCHOL.IS, TOASO.IS, YKBNK.IS, SAHOL.IS, THYAO.IS, GARAN.IS","FROTO.IS:0.8147, SISE.IS:0.8118, EREGL.IS:0.7853, BIMAS.IS:0.7176, PETKM.IS:0.6588, ARCLK.IS:0.6529, TCELL.IS:0.5765, ASELS.IS:0.5412, TUPRS.IS:0.4676, KCHOL.IS:0.4382, TOASO.IS:0.4235, YKBNK.IS:0.4059, SAHOL.IS:0.4029, THYAO.IS:0.3706, GARAN.IS:0.3353",0.07035188358070427
2020-08-31,momentum_heavy,3,"FROTO.IS, SISE.IS, EREGL.IS","FROTO.IS:0.8691, SISE.IS:0.8662, EREGL.IS:0.8103",0.11451170154025014
2020-08-31,momentum_heavy,5,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS","FROTO.IS:0.8691, SISE.IS:0.8662, EREGL.IS:0.8103, BIMAS.IS:0.7265, PETKM.IS:0.7000",0.08608141036584502
2020-08-31,momentum_heavy,10,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS, ARCLK.IS, TCELL.IS, ASELS.IS, TUPRS.IS, TOASO.IS","FROTO.IS:0.8691, SISE.IS:0.8662, EREGL.IS:0.8103, BIMAS.IS:0.7265, PETKM.IS:0.7000, ARCLK.IS:0.6956, TCELL.IS:0.5824, ASELS.IS:0.5824, TUPRS.IS:0.4632, TOASO.IS:0.4059",0.0937999126307453
2020-08-31,momentum_heavy,15,"FROTO.IS, SISE.IS, EREGL.IS, BIMAS.IS, PETKM.IS, ARCLK.IS, TCELL.IS, ASELS.IS, TUPRS.IS, TOASO.IS, KCHOL.IS, THYAO.IS, YKBNK.IS, SAHOL.IS, GARAN.IS","FROTO.IS:0.8691, SISE.IS:0.8662, EREGL.IS:0.8103, BIMAS.IS:0.7265, PETKM.IS:0.7000, ARCLK.IS:0.6956, TCELL.IS:0.5824, ASELS.IS:0.5824, TUPRS.IS:0.4632, TOASO.IS:0.4059, KCHOL.IS:0.3897, THYAO.IS:0.3721, YKBNK.IS:0.3691, SAHOL.IS:0.3632, GARAN.IS:0.3162",0.07035188358070427
2020-08-31,trend_following,3,"FROTO.IS, SISE.IS, EREGL.IS","FROTO.IS:0.8706, SISE.IS:0.8618, EREGL.IS:0.8265",0.11451170154025014
2020-08-31,trend_following,5,"FROTO.IS, SISE.IS, EREGL.IS, ARCLK.IS, BIMAS.IS","FROTO.IS:0.8706, SISE.IS:0.8618, EREGL.IS:0.8265, ARCLK.IS:0.7529, BIMAS.IS:0.7029",0.10509902620762746
2020-08-31,trend_following,10,"FROTO.IS, SISE.IS, EREGL.IS, ARCLK.IS, BIMAS.IS, PETKM.IS, TCELL.IS, ASELS.IS, TOASO.IS, TUPRS.IS","FROTO.IS:0.8706, SISE.IS:0.8618, EREGL.IS:0.8265, ARCLK.IS:0.7529, BIMAS.IS:0.7029, PETKM.IS:0.6765, TCELL.IS:0.5971, ASELS.IS:0.5971, TOASO.IS:0.4824, TUPRS.IS:0.4118",0.0937999126307453
2020-08-31,trend_following,15,"FROTO.IS, SISE.IS, EREGL.IS, ARCLK.IS, BIMAS.IS, PETKM.IS, TCELL.IS, ASELS.IS, TOASO.IS, TUPRS.IS, KCHOL.IS, SAHOL.IS, YKBNK.IS, THYAO.IS, GARAN.IS","FROTO.IS:0.8706, SISE.IS:0.8618, EREGL.IS:0.8265, ARCLK.IS:0.7529, BIMAS.IS:0.7029, PETKM.IS:0.6765, TCELL.IS:0.5971, ASELS.IS:0.5971, TOASO.IS:0.4824, TUPRS.IS:0.4118, KCHOL.IS:0.3765, SAHOL.IS:0.3529, YKBNK.IS:0.3500, THYAO.IS:0.3265, GARAN.IS:0.3000",0.07035188358070427
2020-08-31,volume_heavy,3,"SISE.IS, BIMAS.IS, FROTO.IS","SISE.IS:0.7824, BIMAS.IS:0.7559, FROTO.IS:0.7353",0.09765570721618795
