date,model,portfolio_size,holdings,gross_return,transaction_cost,net_return,equity,period
2019-07-31,volume_heavy,5,5,0.009987403020381546,0.002,0.007987403020381546,1.0962681674715378,train
2019-08-31,volume_heavy,5,5,0.004874142797866332,0.002,0.0028741427978663317,1.0994189987296061,train
2019-09-30,volume_heavy,5,5,-0.011642694868007042,0.002,-0.013642694868007042,1.0844199607978482,train
2019-10-31,volume_heavy,5,5,0.06356380474360959,0.002,0.06156380474360959,1.1511809795244796,train
2019-11-30,volume_heavy,5,5,0.08093710817315425,0.002,0.07893710817315425,1.2420518770320812,train
2019-12-31,volume_heavy,5,5,0.046412068582357066,0.002,0.044412068582357064,1.2972139701776753,train
2020-01-31,volume_heavy,5,5,-0.08504340507500854,0.002,-0.08704340507500855,1.18430004910254,train
2020-02-29,volume_heavy,5,5,-0.1952822537626676,0.002,-0.19728225376266761,0.9506586662843529,train
2020-03-31,volume_heavy,5,5,0.09652261042834609,0.002,0.09452261042834609,1.0405174050478798,train
2020-04-30,volume_heavy,5,5,0.045673196116657946,0.002,0.043673196116657945,1.0859601257413318,train
2020-05-31,volume_heavy,5,5,0.0975297637258068,0.002,0.0955297637258068,1.1897016399690488,train
2020-06-30,volume_heavy,5,5,-0.00035371779362565193,0.002,-0.002353717793625652,1.186901418049948,train
2020-07-31,volume_heavy,5,5,-0.021842667680746386,0.002,-0.023842667680746388,1.1586025219695764,train
2020-08-31,volume_heavy,5,5,0.0728188720291997,0.002,0.0708188720291997,1.240653445705648,train
2020-09-30,volume_heavy,5,5,-0.03662492051657993,0.002,-0.03862492051657993,1.1927333049766462,train
2020-10-31,volume_heavy,5,5,0.10404966472058659,0.002,0.10204966472058659,1.31445133885059,train
2020-11-30,volume_heavy,5,5,0.1763926882529779,0.002,0.1743926882529779,1.5436820414104704,train
2020-12-31,volume_heavy,5,5,0.026835196985527478,0.002,0.024835196985527476,1.5820196889919205,train
2021-01-31,volume_heavy,5,5,0.04969092981253316,0.002,0.04769092981253316,1.6574676789416798,train
2021-02-28,volume_heavy,5,5,-0.047840088988979776,0.002,-0.04984008898897978,1.5748593423268689,train
2021-03-31,volume_heavy,5,5,0.029264169693544218,0.002,0.02726416969354422,1.6177965746795322,train
2021-04-30,volume_heavy,5,5,-0.0009198144462913893,0.002,-0.0029198144462913894,1.613072908869622,train
2021-05-31,volume_heavy,5,5,-0.04340479553859766,0.002,-0.045404795538597664,1.5398316632535458,train
2021-06-30,volume_heavy,5,5,0.043253783463044204,0.002,0.0412537834630442,1.6033555452589467,train
2021-07-31,volume_heavy,5,5,0.09477404014468585,0.002,0.09277404014468585,1.752105316981005,train
2021-08-31,volume_heavy,5,5,0.021829955446018512,0.002,0.01982995544601851,1.7868494873534704,train
2021-09-30,volume_heavy,5,5,0.10258433251263566,0.002,0.10058433251263565,1.9665785503394644,train
2021-10-31,volume_heavy,5,5,0.21832113669844558,0.002,0.21632113669844558,2.391991057755679,train
2021-11-30,volume_heavy,5,5,-0.014258157567967866,0.002,-0.016258157567967866,2.353101690237517,train
2021-12-31,volume_heavy,5,5,0.15169454552658773,0.002,0.14969454552658773,2.7053481783354676,train
2022-01-31,volume_heavy,5,5,-0.05442937516729751,0.002,-0.05642937516729751,2.5526870710220106,validation
2022-02-28,volume_heavy,5,5,0.13835006820724338,0.002,0.13635006820724338,2.90074612726761,validation
2022-03-31,volume_heavy,5,5,0.12008906482129529,0.002,0.11808906482129529,3.243292524720636,validation
2022-04-30,volume_heavy,5,5,0.023027903096329204,0.002,0.021027903096329202,3.3114921656435103,validation
2022-05-31,volume_heavy,5,5,-0.047853105698535604,0.002,-0.049853105698535606,3.146403996689812,validation
2022-06-30,volume_heavy,5,5,-0.0032808877476372842,0.002,-0.005280887747637284,3.1297881903745757,validation
2022-07-31,volume_heavy,5,5,0.2417336762644499,0.002,0.23973367626444989,3.880103819182133,validation
2022-08-31,volume_heavy,5,5,-0.10434336211899427,0.002,-0.10634336211899427,3.4674805336795544,validation
2022-09-30,volume_heavy,5,5,0.2685109016852829,0.002,0.2665109016852829,4.391601897286659,validation
2022-10-31,volume_heavy,5,5,0.18658689939247491,0.002,0.1845868993924749,5.202234074872913,validation
2022-11-30,volume_heavy,5,5,0.1484388159995887,0.002,0.1464388159995887,5.964043073350018,validation
2022-12-31,volume_heavy,5,5,-0.06389287721179497,0.002,-0.06589287721179497,5.571055115431909,validation
2023-01-31,volume_heavy,5,5,0.010802487831234654,0.002,0.008802487831234653,5.620094260292636,validation
2023-02-28,volume_heavy,5,5,-0.028312340786228372,0.002,-0.030312340786228374,5.44973604782392,validation
2023-03-31,volume_heavy,5,5,0.0005754919541002713,0.002,-0.0014245080458997288,5.441972854975765,validation
2023-04-30,volume_heavy,5,5,0.021243719109976734,0.002,0.019243719109976735,5.546696652001037,validation
2023-05-31,volume_heavy,5,5,0.2711950769914172,0.002,0.2691950769914172,7.039840084284491,validation
2023-06-30,volume_heavy,5,5,0.26870787503917043,0.002,0.26670787503917043,8.917420873779582,validation
2023-07-31,volume_heavy,5,5,0.08468731296717982,0.002,0.08268731296717982,9.654778444429857,validation
2023-08-31,volume_heavy,5,5,0.0534816862402574,0.002,0.051481686240257396,10.151822719025194,validation
2023-09-30,volume_heavy,5,5,-0.10794825108243251,0.002,-0.10994825108243252,9.03564756576947,validation
2023-10-31,volume_heavy,5,5,0.10508946512208679,0.002,0.10308946512208679,9.96712764035633,validation
2023-11-30,volume_heavy,5,5,-0.03180663483804687,0.002,-0.03380663483804687,9.6301725958346,validation
2023-12-31,volume_heavy,5,5,0.14231596855291279,0.002,0.14031596855291278,10.981439590950849,validation
2024-01-31,volume_heavy,5,5,0.025263338380633816,0.002,0.023263338380633818,11.236904536061628,out_of_sample
2024-02-29,volume_heavy,5,5,-0.05474366585334156,0.002,-0.05674366585334156,10.599281379841448,out_of_sample
2024-03-31,volume_heavy,5,5,0.16205404634796144,0.002,0.16005404634796144,12.295739253065676,out_of_sample
2024-04-30,volume_heavy,5,5,0.04378253558636569,0.002,0.04178253558636569,12.809486415967566,out_of_sample
2024-05-31,volume_heavy,5,5,0.046483768242128964,0.002,0.04448376824212896,13.379300640996167,out_of_sample
2024-06-30,volume_heavy,5,5,0.04793792119459088,0.002,0.04593792119459088,13.993917899480989,out_of_sample
2024-07-31,volume_heavy,5,5,-0.09615825008195336,0.002,-0.09815825008195336,12.620299406677411,out_of_sample
2024-08-31,volume_heavy,5,5,0.006891685615931254,0.002,0.004891685615931254,12.682033943753801,out_of_sample
2024-09-30,volume_heavy,5,5,-0.13810003265410958,0.002,-0.14010003265410959,10.905280574113368,out_of_sample
2024-10-31,volume_heavy,5,5,0.06320359477926081,0.002,0.06120359477926081,11.572722947325547,out_of_sample
2024-11-30,volume_heavy,5,5,0.013170739905734852,0.002,0.011170739905734852,11.701998825371248,out_of_sample
2024-12-31,volume_heavy,5,5,0.06158926791487236,0.002,0.05958926791487236,12.399312368515817,out_of_sample
2025-01-31,volume_heavy,5,5,-0.02566445372459203,0.002,-0.02766445372459203,12.056292165280249,out_of_sample
2025-02-28,volume_heavy,5,5,0.03078787438627999,0.002,0.028787874386279992,12.403367189698628,out_of_sample
2025-03-31,volume_heavy,5,5,-0.053581433819118215,0.002,-0.05558143381911822,11.713970257110171,out_of_sample
2025-04-30,volume_heavy,5,5,0.0038785841427088517,0.002,0.0018785841427088517,11.735975935883342,out_of_sample
2025-05-31,volume_heavy,5,5,0.13271270097565963,0.002,0.13071270097565962,13.270017049047999,out_of_sample
2025-06-30,volume_heavy,5,5,0.06366086669193646,0.002,0.06166086669193646,14.088257801309071,out_of_sample
2025-07-31,volume_heavy,5,5,0.03414617191774392,0.002,0.03214617191774392,14.541141358611448,out_of_sample
2025-08-31,volume_heavy,5,5,-0.05424753547917276,0.002,-0.05624753547917276,13.723237994135285,out_of_sample
2025-09-30,volume_heavy,5,5,-0.01450531011710845,0.002,-0.01650531011710845,13.496731695231198,out_of_sample
2025-10-31,volume_heavy,5,5,-0.05135717630828644,0.002,-0.053357176308286444,12.77658420258311,out_of_sample
2025-11-30,volume_heavy,5,5,0.008490129143501824,0.002,0.006490129143501824,12.859505884070698,out_of_sample
2025-12-31,volume_heavy,5,5,0.2374717394308512,0.002,0.2354717394308512,15.887556102814091,out_of_sample
2026-01-31,volume_heavy,5,5,-0.014244255454096733,0.002,-0.01624425545409673,15.629474582938686,out_of_sample
2026-02-28,volume_heavy,5,5,-0.10816663561441917,0.002,-0.11016663561441917,13.907627951715254,out_of_sample
2026-03-31,volume_heavy,5,5,0.07502100336422864,0.002,0.07302100336422863,14.923176899165894,out_of_sample
2026-04-30,volume_heavy,5,5,-0.03544720251152269,0.002,-0.03744720251152269,14.364345671707552,out_of_sample
2026-05-31,volume_heavy,5,5,0.029989973091587352,0.002,0.02798997309158735,14.766403320536906,out_of_sample
2018-06-30,volume_heavy,10,10,0.03392841467100334,0.002,0.03192841467100334,1.0319284146710033,train
2018-07-31,volume_heavy,10,10,0.010822966112093102,0.002,0.008822966112093102,1.0410330841037514,train
2018-08-31,volume_heavy,10,10,0.027078861443711542,0.002,0.02507886144371154,1.067141008578309,train
2018-09-30,volume_heavy,10,10,-0.12210882941079151,0.002,-0.12410882941079152,0.9346993871874038,train
2018-10-31,volume_heavy,10,10,0.05500233977871598,0.002,0.053002339778715976,0.9842406416980682,train
2018-11-30,volume_heavy,10,10,-0.04277486243697685,0.002,-0.04477486243697685,0.9401714023611555,train
2018-12-31,volume_heavy,10,10,0.14354904359528625,0.002,0.14154904359528625,1.073251765181016,train
2019-01-31,volume_heavy,10,10,0.0019092043067156395,0.002,-9.079569328436054e-05,1.0731543185429278,train
2019-02-28,volume_heavy,10,10,-0.11087785597431252,0.002,-0.11287785597431252,0.9520189599362276,train
2019-03-31,volume_heavy,10,10,0.029788727843042817,0.002,0.027788727843042815,0.9784743557153122,train
2019-04-30,volume_heavy,10,10,-0.006040399394996909,0.002,-0.00804039939499691,0.9706070310975988,train
2019-05-31,volume_heavy,10,10,0.10479388704984002,0.002,0.10279388704984002,1.0703795006220258,train
2019-06-30,volume_heavy,10,10,0.04986953272799782,0.002,0.04786953272799782,1.12161806715843,train
2019-07-31,volume_heavy,10,10,-0.019604370659338476,0.002,-0.021604370659338477,1.0973862146973283,train
2019-08-31,volume_heavy,10,10,0.061725089069029404,0.002,0.0597250890690294,1.162927704113251,train
2019-09-30,volume_heavy,10,10,-0.04627593604486997,0.002,-0.048275936044869974,1.1067862806446722,train
2019-10-31,volume_heavy,10,10,0.06579007454296752,0.002,0.06379007454296752,1.1773882599901297,train
2019-11-30,volume_heavy,10,10,0.08331427031517039,0.002,0.08131427031517038,1.2731267272288753,train
2019-12-31,volume_heavy,10,10,0.0169254257020253,0.002,0.0149254257020253,1.2921286856053924,train
2020-01-31,volume_heavy,10,10,-0.08643699697181992,0.002,-0.08843699697181992,1.1778567049493067,train
2020-02-29,volume_heavy,10,10,-0.15170072118312533,0.002,-0.15370072118312533,0.9968192799482185,train
2020-03-31,volume_heavy,10,10,0.128113563146592,0.002,0.126113563146592,1.1225317111557085,train
2020-04-30,volume_heavy,10,10,0.026803110636626083,0.002,0.02480311063662608,1.1503739893806246,train
2020-05-31,volume_heavy,10,10,0.10988840819902386,0.002,0.10788840819902386,1.274486007928461,train
2020-06-30,volume_heavy,10,10,0.011053177595358354,0.002,0.009053177595358354,1.2860241561010368,train
2020-07-31,volume_heavy,10,10,-0.018943077381740316,0.002,-0.020943077381740317,1.2590908526850255,train
2020-08-31,volume_heavy,10,10,0.08360779530393284,0.002,0.08160779530393283,1.3618424812599994,train
2020-09-30,volume_heavy,10,10,-0.01708605028352126,0.002,-0.019086050283521262,1.3358502871844358,train
2020-10-31,volume_heavy,10,10,0.171445731717366,0.002,0.169445731717366,1.5622044165612559,train
2020-11-30,volume_heavy,10,10,0.19312055569760422,0.002,0.19112055569760422,1.8607737927676944,train
2020-12-31,volume_heavy,10,10,-0.00361027819423001,0.002,-0.00561027819423001,1.8503343341337353,train
2021-01-31,volume_heavy,10,10,0.047873562188012954,0.002,0.04587356218801295,1.9352157612792344,train
2021-02-28,volume_heavy,10,10,-0.0035671486440753573,0.002,-0.005567148644075357,1.9244421274778354,train
2021-03-31,volume_heavy,10,10,0.01164727801549148,0.002,0.00964727801549148,1.9430077557063379,train
2021-04-30,volume_heavy,10,10,0.026541014681287434,0.002,0.024541014681287436,1.9906911375649825,train
2021-05-31,volume_heavy,10,10,-0.048350356234211765,0.002,-0.05035035623421177,1.8904591296362974,train
2021-06-30,volume_heavy,10,10,0.027608430646324688,0.002,0.02560843064632469,1.9388708211472998,train
2021-07-31,volume_heavy,10,10,0.08686364003120946,0.002,0.08486364003120946,2.1034104565801597,train
2021-08-31,volume_heavy,10,10,-0.027320169078419432,0.002,-0.02932016907841943,2.041738106351914,train
2021-09-30,volume_heavy,10,10,0.08708042781898503,0.002,0.08508042781898503,2.215450057934659,train
2021-10-31,volume_heavy,10,10,0.22228041826244205,0.002,0.22028041826244205,2.7034703233360573,train
2021-11-30,volume_heavy,10,10,0.003824944403528907,0.002,0.0018249444035289071,2.708404006372736,train
2021-12-31,volume_heavy,10,10,0.11130876749143462,0.002,0.10930876749143462,3.0044563101782034,train
2022-01-31,volume_heavy,10,10,-0.004489475126065101,0.002,-0.006489475126065101,2.9849589656859523,validation
2022-02-28,volume_heavy,10,10,0.14724548277682253,0.002,0.14524548277682253,3.4185107717260133,validation
2022-03-31,volume_heavy,10,10,0.11973752844412074,0.002,0.11773752844412073,3.8209977809486375,validation
2022-04-30,volume_heavy,10,10,0.07243885573721728,0.002,0.07043885573721728,4.090144492413106,validation
2022-05-31,volume_heavy,10,10,-0.04556690280826835,0.002,-0.04756690280826835,3.895588986870718,validation
2022-06-30,volume_heavy,10,10,0.02727193511368161,0.002,0.025271935113681608,3.994038058976488,validation
2022-07-31,volume_heavy,10,10,0.24530384483415224,0.002,0.24330384483415224,4.965802875139402,validation
2022-08-31,volume_heavy,10,10,-0.044420860621919266,0.002,-0.04642086062191927,4.73528603199663,validation
2022-09-30,volume_heavy,10,10,0.2676550817194314,0.002,0.2656550817194314,5.993238829791577,validation
2022-10-31,volume_heavy,10,10,0.20993866685032864,0.002,0.20793866685032864,7.2394649221740615,validation
2022-11-30,volume_heavy,10,10,0.14566749997776895,0.002,0.14366749997776895,8.279540748719562,validation
2022-12-31,volume_heavy,10,10,-0.07295272964049147,0.002,-0.07495272964049148,7.658966569433352,validation
2023-01-31,volume_heavy,10,10,0.03222544651258326,0.002,0.030225446512583257,7.890462253819424,validation
2023-02-28,volume_heavy,10,10,-0.04523948027070381,0.002,-0.047239480270703814,7.517720917853388,validation
2023-03-31,volume_heavy,10,10,-0.04458394307772504,0.002,-0.046583943077725044,7.167515834541883,validation
2023-04-30,volume_heavy,10,10,0.032537681288849575,0.002,0.030537681288849573,7.386395148729905,validation
2023-05-31,volume_heavy,10,10,0.24993920011387005,0.002,0.24793920011387005,9.217772053630968,validation
2023-06-30,volume_heavy,10,10,0.2609901262772218,0.002,0.2589901262772218,11.605084001795499,validation
2023-07-31,volume_heavy,10,10,0.08292340409158314,0.002,0.08092340409158313,12.544206903989563,validation
2023-08-31,volume_heavy,10,10,0.06255245569391628,0.002,0.06055245569391628,13.303789436758711,validation
2023-09-30,volume_heavy,10,10,-0.10919855427880584,0.002,-0.11119855427880584,11.824427284961493,validation
2023-10-31,volume_heavy,10,10,0.08546479253069422,0.002,0.08346479253069422,12.811350655095083,validation
2023-11-30,volume_heavy,10,10,-0.024076397791626725,0.002,-0.026076397791626724,12.477276779164805,validation
2023-12-31,volume_heavy,10,10,0.13377895031676,0.002,0.13177895031675999,14.121519215934827,validation
2024-01-31,volume_heavy,10,10,0.07264856045673525,0.002,0.07064856045673525,15.119184220002747,out_of_sample
2024-02-29,volume_heavy,10,10,-0.028194863317378284,0.002,-0.030194863317378286,14.662662519009501,out_of_sample
2024-03-31,volume_heavy,10,10,0.1438418985763266,0.002,0.1418418985763266,16.74244240888975,out_of_sample
2024-04-30,volume_heavy,10,10,0.05254544725721396,0.002,0.05054544725721396,17.58869664862523,out_of_sample
2024-05-31,volume_heavy,10,10,0.026279970636149563,0.002,0.02427997063614956,18.015749686781994,out_of_sample
2024-06-30,volume_heavy,10,10,-0.01455573931541022,0.002,-0.01655573931541022,17.71748563139595,out_of_sample
2024-07-31,volume_heavy,10,10,-0.09980006865059396,0.002,-0.10180006865059396,15.913844377803928,out_of_sample
2024-08-31,volume_heavy,10,10,0.016987825242613996,0.002,0.014987825242613996,16.15235829627661,out_of_sample
2024-09-30,volume_heavy,10,10,-0.1132975146242089,0.002,-0.1152975146242089,14.290031529396195,out_of_sample
2024-10-31,volume_heavy,10,10,0.07056965803307816,0.002,0.06856965803307816,15.269894104648797,out_of_sample
2024-11-30,volume_heavy,10,10,0.000599980484613738,0.002,-0.001400019515386262,15.248515954904407,out_of_sample
2024-12-31,volume_heavy,10,10,0.0722529315838101,0.002,0.0702529315838101,16.319768903038945,out_of_sample
2025-01-31,volume_heavy,10,10,-0.03261047980877615,0.002,-0.03461047980877615,15.754933870936421,out_of_sample
2025-02-28,volume_heavy,10,10,-0.014218698224057047,0.002,-0.016218698224057047,15.499409352943728,out_of_sample
2025-03-31,volume_heavy,10,10,-0.08328066065197862,0.002,-0.08528066065197862,14.177609483609231,out_of_sample
2025-04-30,volume_heavy,10,10,0.002734294469162013,0.002,0.000734294469162013,14.188020023838984,out_of_sample
2025-05-31,volume_heavy,10,10,0.149508327704496,0.002,0.147508327704496,16.280871130993376,out_of_sample
2025-06-30,volume_heavy,10,10,0.07457985518857453,0.002,0.07257985518857453,17.46253440002472,out_of_sample
2025-07-31,volume_heavy,10,10,0.03819796955377978,0.002,0.036197969553779775,18.094642688568644,out_of_sample
2025-08-31,volume_heavy,10,10,-0.01554041383472533,0.002,-0.01754041383472533,17.77725516761966,out_of_sample
2025-09-30,volume_heavy,10,10,-0.024619914357578633,0.002,-0.026619914357578635,17.304026157544804,out_of_sample
2025-10-31,volume_heavy,10,10,-0.030085979523408846,0.002,-0.032085979523408845,16.74880952858129,out_of_sample
2025-11-30,volume_heavy,10,10,0.04749009493993848,0.002,0.045490094939938476,17.510714464167396,out_of_sample
2025-12-31,volume_heavy,10,10,0.24268889351107292,0.002,0.24068889351107292,21.725348953136187,out_of_sample
2026-01-31,volume_heavy,10,10,-0.014682940025311042,0.002,-0.01668294002531104,21.362906259522063,out_of_sample
2026-02-28,volume_heavy,10,10,-0.071861633463079,0.002,-0.073861633463079,19.785007107675128,out_of_sample
2026-03-31,volume_heavy,10,10,0.10303189318965181,0.002,0.1010318931896518,21.783923832534263,out_of_sample
2026-04-30,volume_heavy,10,10,-0.0395403825386634,0.002,-0.0415403825386634,20.879011303337684,out_of_sample
2026-05-31,volume_heavy,10,10,0.049486139209372795,0.002,0.047486139209372794,21.870474940642048,out_of_sample
2018-06-30,volume_heavy,15,15,-0.0070030967507531015,0.002,-0.0090030967507531,0.9909969032492469,train
2018-07-31,volume_heavy,15,15,-0.02052038994486549,0.002,-0.022520389944865493,0.9686792665539198,train
2018-08-31,volume_heavy,15,15,0.05849163744598546,0.002,0.05649163744598546,1.0234015444815268,train
2018-09-30,volume_heavy,15,15,-0.1149070491690225,0.002,-0.1169070491690225,0.9037586898011714,train
2018-10-31,volume_heavy,15,15,0.040769164347535525,0.002,0.03876916434753552,0.9387966589765863,train
2018-11-30,volume_heavy,15,15,-0.04093189849684002,0.002,-0.042931898496840024,0.898492336104231,train
2018-12-31,volume_heavy,15,15,0.17359179717572934,0.002,0.17159179717572934,1.0526662508049753,train
2019-01-31,volume_heavy,15,15,-0.0022416053586611657,0.002,-0.004241605358661166,1.0482012559946792,train
2019-02-28,volume_heavy,15,15,-0.11189053786070166,0.002,-0.11389053786070166,0.9288210511631821,train
2019-03-31,volume_heavy,15,15,0.04346612954188809,0.002,0.04146612954188809,0.9673356651919474,train
2019-04-30,volume_heavy,15,15,-0.02648379184443358,0.002,-0.02848379184443358,0.9397822774609232,train
2019-05-31,volume_heavy,15,15,0.08944326690071376,0.002,0.08744326690071376,1.0219599099774994,train
2019-06-30,volume_heavy,15,15,0.050102219720736134,0.002,0.04810221972073613,1.0711184501130209,train
2019-07-31,volume_heavy,15,15,-0.04040433752509058,0.002,-0.04240433752509058,1.0256983818250764,train
2019-08-31,volume_heavy,15,15,0.07740974704433962,0.002,0.07540974704433961,1.103046037342294,train
2019-09-30,volume_heavy,15,15,-0.04293376349780195,0.002,-0.044933763497801954,1.0534820275731676,train
2019-10-31,volume_heavy,15,15,0.08640390511570731,0.002,0.0844039051157073,1.142400024669556,train
2019-11-30,volume_heavy,15,15,0.07794625008641597,0.002,0.07594625008641596,1.2291610226418377,train
2019-12-31,volume_heavy,15,15,0.01626955313553174,0.002,0.014269553135531741,1.2467006011665498,train
2020-01-31,volume_heavy,15,15,-0.103043508233851,0.002,-0.105043508233851,1.1157427963027644,train
2020-02-29,volume_heavy,15,15,-0.17066675745321275,0.002,-0.17266675745321275,0.9230911055133856,train
2020-03-31,volume_heavy,15,15,0.18364574778127546,0.002,0.18164574778127546,1.0907666796446087,train
2020-04-30,volume_heavy,15,15,0.019577840716148497,0.002,0.0175778407161485,1.1099400025978838,train
2020-05-31,volume_heavy,15,15,0.114268893371414,0.002,0.11226889337141399,1.2345517383982125,train
2020-06-30,volume_heavy,15,15,-0.03479570014562965,0.002,-0.036795700145629655,1.1891255428178462,train
2020-07-31,volume_heavy,15,15,-0.03061904770185603,0.002,-0.03261904770185603,1.1503374000131754,train
2020-08-31,volume_heavy,15,15,0.0742541001416126,0.002,0.0722541001416126,1.2334539937103697,train
2020-09-30,volume_heavy,15,15,-0.024624243674938612,0.002,-0.02662424367493861,1.2006142140199985,train
2020-10-31,volume_heavy,15,15,0.16127215286926402,0.002,0.15927215286926402,1.3918386246524028,train
2020-11-30,volume_heavy,15,15,0.17484574753031368,0.002,0.17284574753031368,1.6324120121720112,train
2020-12-31,volume_heavy,15,15,-0.021786559175697977,0.002,-0.023786559175697976,1.5935825472453615,train
2021-01-31,volume_heavy,15,15,0.019551181575648686,0.002,0.017551181575648687,1.6215518038878496,train
2021-02-28,volume_heavy,15,15,-0.046904498188481095,0.002,-0.048904498188481096,1.5422506266320881,train
2021-03-31,volume_heavy,15,15,0.01312364724657514,0.002,0.01112364724657514,1.559406078568553,train
2021-04-30,volume_heavy,15,15,0.03445273830348552,0.002,0.032452738303485516,1.610013075945203,train
2021-05-31,volume_heavy,15,15,-0.028635433458291906,0.002,-0.030635433458291908,1.5606896274901039,train
2021-06-30,volume_heavy,15,15,0.04074537656500979,0.002,0.03874537656500979,1.621159134808313,train
2021-07-31,volume_heavy,15,15,0.07684745618024481,0.002,0.07484745618024481,1.7424987721120817,train
2021-08-31,volume_heavy,15,15,-0.02286780700054837,0.002,-0.024867807000548373,1.699166648948506,train
2021-09-30,volume_heavy,15,15,0.08858960020155092,0.002,0.08658960020155092,1.8462968097567662,train
2021-10-31,volume_heavy,15,15,0.22435816569728353,0.002,0.22235816569728353,2.2568359817070274,train
2021-11-30,volume_heavy,15,15,0.03636379463567517,0.002,0.03436379463567517,2.33438942990881,train
2021-12-31,volume_heavy,15,15,0.10448884189187181,0.002,0.10248884189187181,2.573638299104791,train
2022-01-31,volume_heavy,15,15,-0.012598785791390458,0.002,-0.014598785791390458,2.5360663048716416,validation
2022-02-28,volume_heavy,15,15,0.14781084478677975,0.002,0.14581084478677975,2.9058522752202625,validation
2022-03-31,volume_heavy,15,15,0.11336990252937021,0.002,0.11136990252937021,3.2294767598762917,validation
2022-04-30,volume_heavy,15,15,0.04887916284450642,0.002,0.04687916284450642,3.3808719268050815,validation
2022-05-31,volume_heavy,15,15,-0.06226863673662504,0.002,-0.06426863673662504,3.163587897088192,validation
2022-06-30,volume_heavy,15,15,0.057169859187651016,0.002,0.055169859187651014,3.3381225958983047,validation
2022-07-31,volume_heavy,15,15,0.26633574976113533,0.002,0.26433574976113533,4.2205077350796705,validation
2022-08-31,volume_heavy,15,15,-0.017372911182857664,0.002,-0.019372911182857666,4.1387442135814085,validation
2022-09-30,volume_heavy,15,15,0.2176273983756136,0.002,0.2156273983756136,5.031170860898093,validation
2022-10-31,volume_heavy,15,15,0.23531150767542422,0.002,0.23331150767542422,6.2050009198268885,validation
2022-11-30,volume_heavy,15,15,0.12676986203159205,0.002,0.12476986203159204,6.979198028499591,validation
2022-12-31,volume_heavy,15,15,-0.06847284775816072,0.002,-0.07047284775816072,6.487354068363084,validation
2023-01-31,volume_heavy,15,15,0.05251856870732161,0.002,0.05051856870732161,6.815085910594406,validation
2023-02-28,volume_heavy,15,15,-0.011471486354184357,0.002,-0.013471486354184357,6.723276573747239,validation
2023-03-31,volume_heavy,15,15,-0.0416031249253094,0.002,-0.0436031249253094,6.4301207053947325,validation
2023-04-30,volume_heavy,15,15,0.03096232770669083,0.002,0.028962327706690827,6.616351968457953,validation
2023-05-31,volume_heavy,15,15,0.2360867152992237,0.002,0.2340867152992237,8.165152068017827,validation
2023-06-30,volume_heavy,15,15,0.27844304764911626,0.002,0.27644304764911626,10.422351590219158,validation
2023-07-31,volume_heavy,15,15,0.059509118816659434,0.002,0.05750911881665943,11.021731846170072,validation
2023-08-31,volume_heavy,15,15,0.05160314599852277,0.002,0.049603145998522766,11.568444420092213,validation
2023-09-30,volume_heavy,15,15,-0.08863055377789049,0.002,-0.09063055377789049,10.519989895950507,validation
2023-10-31,volume_heavy,15,15,0.09944881662420925,0.002,0.09744881662420925,11.545150462209524,validation
2023-11-30,volume_heavy,15,15,-0.03379423765641866,0.002,-0.03579423765641866,11.131900602786084,validation
2023-12-31,volume_heavy,15,15,0.13733986368507878,0.002,0.13533986368507878,12.638490512922997,validation
2024-01-31,volume_heavy,15,15,0.07680858179876024,0.002,0.07480858179876024,13.583958064271853,out_of_sample
2024-02-29,volume_heavy,15,15,0.014713286685044591,0.002,0.012713286685044591,13.756654817460564,out_of_sample
2024-03-31,volume_heavy,15,15,0.1404369891157598,0.002,0.1384369891157598,15.661084690694617,out_of_sample
2024-04-30,volume_heavy,15,15,0.06292135395202356,0.002,0.060921353952023555,16.61517917440904,out_of_sample
2024-05-31,volume_heavy,15,15,0.032388097501952595,0.002,0.030388097501952593,17.120082859173394,out_of_sample
2024-06-30,volume_heavy,15,15,-0.009668487238209234,0.002,-0.011668487238209234,16.920317390814045,out_of_sample
2024-07-31,volume_heavy,15,15,-0.07449643039486105,0.002,-0.07649643039486105,15.62597350926868,out_of_sample
2024-08-31,volume_heavy,15,15,0.00500492533908854,0.002,0.0030049253390885397,15.672928393014608,out_of_sample
2024-09-30,volume_heavy,15,15,-0.0904494327155714,0.002,-0.0924494327155714,14.223975054088635,out_of_sample
2024-10-31,volume_heavy,15,15,0.07637245627866886,0.002,0.07437245627866886,15.28184701690772,out_of_sample
2024-11-30,volume_heavy,15,15,0.01606264287022759,0.002,0.01406264287022759,15.496750173903946,out_of_sample
2024-12-31,volume_heavy,15,15,0.032375216060731495,0.002,0.030375216060731493,15.967467308675458,out_of_sample
2025-01-31,volume_heavy,15,15,-0.03803429568771579,0.002,-0.04003429568771579,15.32822100105601,out_of_sample
2025-02-28,volume_heavy,15,15,0.004395234643753724,0.002,0.0023952346437537244,15.364935687024852,out_of_sample
2025-03-31,volume_heavy,15,15,-0.07826523958184994,0.002,-0.08026523958184995,14.131665442946087,out_of_sample
2025-04-30,volume_heavy,15,15,0.010122707699030639,0.002,0.008122707699030639,14.246452830639631,out_of_sample
2025-05-31,volume_heavy,15,15,0.13414949191215714,0.002,0.13214949191215714,16.12911433375917,out_of_sample
2025-06-30,volume_heavy,15,15,0.07309100649329134,0.002,0.07109100649329134,17.27574930559148,out_of_sample
