policy,replay_month,actual_trading_date,portfolio_return,bist100_return,excess_return,max_drawdown,cash_weight,selected_model,active_portfolio_size,selected_stock_count,selected_stocks,regime_state,opportunity_filter_enabled,policy_policy,policy_months,policy_cagr,policy_bist100_cagr,policy_excess_cagr,policy_win_rate_vs_bist100,policy_max_drawdown,policy_average_cash_weight,policy_worst_month,policy_worst_month_excess,policy_best_month,policy_best_month_excess
F_Out_of_sample_winner,2026-05,2026-05-04,-0.014090174082775974,-0.04631998298273743,0.03222980889996145,-0.08196786059970829,0.4666666666666667,mixed_model,15,8,"ASELS.IS, EREGL.IS, SISE.IS, KCHOL.IS, TOASO.IS, THYAO.IS, YKBNK.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2026-05,2026-05-04,-0.014090174082775974,-0.04631998298273743,0.03222980889996145,-0.08196786059970829,0.4666666666666667,mixed_model,15,8,"ASELS.IS, EREGL.IS, SISE.IS, KCHOL.IS, TOASO.IS, THYAO.IS, YKBNK.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2026-05,2026-05-04,-0.03888373568770115,-0.04631998298273743,0.00743624729503628,-0.12488827161213434,0.0,volume_heavy,10,10,"EREGL.IS, PETKM.IS, TUPRS.IS, ASELS.IS, BIMAS.IS, THYAO.IS, YKBNK.IS, TOASO.IS, AKBNK.IS, FROTO.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2026-05,2026-05-04,-0.038281365868757466,-0.04631998298273743,0.008038617113979962,-0.06841592892644943,0.5,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, TOASO.IS, AKBNK.IS, FROTO.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.5,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.0,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.25,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.5,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.4,volume_heavy,5,3,"SISE.IS, BIMAS.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.5,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.4666666666666667,mixed_model,15,8,"EREGL.IS, BIMAS.IS, SISE.IS, TOASO.IS, ASELS.IS, TUPRS.IS, TCELL.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.4666666666666667,mixed_model,15,8,"EREGL.IS, BIMAS.IS, SISE.IS, TOASO.IS, ASELS.IS, TUPRS.IS, TCELL.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.0,volume_heavy,10,10,"EREGL.IS, SISE.IS, BIMAS.IS, TOASO.IS, TCELL.IS, PETKM.IS, ASELS.IS, FROTO.IS, ARCLK.IS, THYAO.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2026-06,2026-06-01,0.0,0.0,0.0,0.0,0.5,volume_heavy,10,5,"SISE.IS, BIMAS.IS, TOASO.IS, FROTO.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
